zip_code,state_x,county_x,combine,income
27591,nc,wake,wakenc,100576.0
27592,nc,wake,wakenc,100576.0
27593,nc,johnston,johnstonnc,65036.0
27597,nc,wake,wakenc,100576.0
27599,nc,orange,orangenc,94564.0
27601,nc,wake,wakenc,100576.0
27602,nc,wake,wakenc,100576.0
27603,nc,wake,wakenc,100576.0
27604,nc,wake,wakenc,100576.0
27605,nc,wake,wakenc,100576.0
27606,nc,wake,wakenc,100576.0
27607,nc,wake,wakenc,100576.0
27608,nc,wake,wakenc,100576.0
27609,nc,wake,wakenc,100576.0
27610,nc,wake,wakenc,100576.0
27611,nc,wake,wakenc,100576.0
27612,nc,wake,wakenc,100576.0
27613,nc,wake,wakenc,100576.0
27614,nc,wake,wakenc,100576.0
27615,nc,wake,wakenc,100576.0
27616,nc,wake,wakenc,100576.0
27617,nc,wake,wakenc,100576.0
27619,nc,wake,wakenc,100576.0
27620,nc,wake,wakenc,100576.0
27621,nc,wake,wakenc,100576.0
27622,nc,wake,wakenc,100576.0
27623,nc,wake,wakenc,100576.0
27624,nc,wake,wakenc,100576.0
27625,nc,wake,wakenc,100576.0
27626,nc,wake,wakenc,100576.0
27627,nc,wake,wakenc,100576.0
27628,nc,wake,wakenc,100576.0
27629,nc,wake,wakenc,100576.0
27634,nc,wake,wakenc,100576.0
27635,nc,wake,wakenc,100576.0
27636,nc,wake,wakenc,100576.0
27640,nc,wake,wakenc,100576.0
27650,nc,wake,wakenc,100576.0
27656,nc,wake,wakenc,100576.0
27658,nc,wake,wakenc,100576.0
27661,nc,wake,wakenc,100576.0
27668,nc,wake,wakenc,100576.0
27675,nc,wake,wakenc,100576.0
27676,nc,wake,wakenc,100576.0
27690,nc,wake,wakenc,100576.0
27695,nc,wake,wakenc,100576.0
27697,nc,wake,wakenc,100576.0
27698,nc,wake,wakenc,100576.0
27699,nc,wake,wakenc,100576.0
27701,nc,durham,durhamnc,77836.0
27702,nc,durham,durhamnc,77836.0
27703,nc,durham,durhamnc,77836.0
27704,nc,durham,durhamnc,77836.0
27705,nc,durham,durhamnc,77836.0
27706,nc,durham,durhamnc,77836.0
27707,nc,durham,durhamnc,77836.0
27708,nc,durham,durhamnc,77836.0
27709,nc,durham,durhamnc,77836.0
27710,nc,durham,durhamnc,77836.0
27711,nc,durham,durhamnc,77836.0
27712,nc,durham,durhamnc,77836.0
27713,nc,durham,durhamnc,77836.0
27715,nc,durham,durhamnc,77836.0
27717,nc,durham,durhamnc,77836.0
27722,nc,durham,durhamnc,77836.0
27803,nc,nash,nashnc,64941.0
27804,nc,nash,nashnc,64941.0
27807,nc,nash,nashnc,64941.0
27811,nc,pitt,pittnc,62944.0
27812,nc,pitt,pittnc,62944.0
27813,nc,wilson,wilsonnc,60107.0
27816,nc,nash,nashnc,64941.0
27822,nc,wilson,wilsonnc,60107.0
27827,nc,pitt,pittnc,62944.0
27828,nc,pitt,pittnc,62944.0
27829,nc,pitt,pittnc,62944.0
27830,nc,wayne,waynenc,58296.0
27833,nc,pitt,pittnc,62944.0
27834,nc,pitt,pittnc,62944.0
27835,nc,pitt,pittnc,62944.0
27836,nc,pitt,pittnc,62944.0
27837,nc,pitt,pittnc,62944.0
27851,nc,wilson,wilsonnc,60107.0
27856,nc,nash,nashnc,64941.0
27858,nc,pitt,pittnc,62944.0
27863,nc,wayne,waynenc,58296.0
27868,nc,nash,nashnc,64941.0
27873,nc,wilson,wilsonnc,60107.0
27878,nc,nash,nashnc,64941.0
27879,nc,pitt,pittnc,62944.0
27880,nc,wilson,wilsonnc,60107.0
27882,nc,nash,nashnc,64941.0
27883,nc,wilson,wilsonnc,60107.0
27884,nc,pitt,pittnc,62944.0
27891,nc,nash,nashnc,64941.0
27893,nc,wilson,wilsonnc,60107.0
27894,nc,wilson,wilsonnc,60107.0
27895,nc,wilson,wilsonnc,60107.0
27896,nc,wilson,wilsonnc,60107.0
28006,nc,gaston,gastonnc,69661.0
28010,nc,iredell,iredellnc,79750.0
28012,nc,gaston,gastonnc,69661.0
28016,nc,gaston,gastonnc,69661.0
28017,nc,cleveland,clevelandnc,50519.0
28018,nc,rutherford,rutherfordnc,46400.0
28019,nc,rutherford,rutherfordnc,46400.0
28020,nc,cleveland,clevelandnc,50519.0
28021,nc,gaston,gastonnc,69661.0
28023,nc,rowan,rowannc,62377.0
28024,nc,rutherford,rutherfordnc,46400.0
28025,nc,cabarrus,cabarrusnc,78726.0
28026,nc,cabarrus,cabarrusnc,78726.0
28027,nc,cabarrus,cabarrusnc,78726.0
28031,nc,mecklenburg,mecklenburgnc,89684.0
28032,nc,gaston,gastonnc,69661.0
28033,nc,lincoln,lincolnnc,67290.0
28034,nc,gaston,gastonnc,69661.0
28036,nc,mecklenburg,mecklenburgnc,89684.0
28037,nc,lincoln,lincolnnc,67290.0
28038,nc,cleveland,clevelandnc,50519.0
28039,nc,rowan,rowannc,62377.0
28040,nc,rutherford,rutherfordnc,46400.0
28041,nc,rowan,rowannc,62377.0
28042,nc,cleveland,clevelandnc,50519.0
28043,nc,rutherford,rutherfordnc,46400.0
28052,nc,gaston,gastonnc,69661.0
28053,nc,gaston,gastonnc,69661.0
28054,nc,gaston,gastonnc,69661.0
28055,nc,gaston,gastonnc,69661.0
28056,nc,gaston,gastonnc,69661.0
28070,nc,mecklenburg,mecklenburgnc,89684.0
28071,nc,rowan,rowannc,62377.0
28072,nc,rowan,rowannc,62377.0
28073,nc,cleveland,clevelandnc,50519.0
28074,nc,rutherford,rutherfordnc,46400.0
28075,nc,cabarrus,cabarrusnc,78726.0
28076,nc,rutherford,rutherfordnc,46400.0
28077,nc,gaston,gastonnc,69661.0
28078,nc,mecklenburg,mecklenburgnc,89684.0
28079,nc,union,unionnc,98685.0
28080,nc,lincoln,lincolnnc,67290.0
28081,nc,cabarrus,cabarrusnc,78726.0
28082,nc,cabarrus,cabarrusnc,78726.0
28083,nc,cabarrus,cabarrusnc,78726.0
28086,nc,cleveland,clevelandnc,50519.0
28088,nc,rowan,rowannc,62377.0
28089,nc,cleveland,clevelandnc,50519.0
28090,nc,cleveland,clevelandnc,50519.0
28092,nc,lincoln,lincolnnc,67290.0
28093,nc,lincoln,lincolnnc,67290.0
28098,nc,gaston,gastonnc,69661.0
28101,nc,gaston,gastonnc,69661.0
28103,nc,union,unionnc,98685.0
28104,nc,mecklenburg,mecklenburgnc,89684.0
28105,nc,mecklenburg,mecklenburgnc,89684.0
28106,nc,mecklenburg,mecklenburgnc,89684.0
28107,nc,cabarrus,cabarrusnc,78726.0
28108,nc,union,unionnc,98685.0
28110,nc,union,unionnc,98685.0
28111,nc,union,unionnc,98685.0
28112,nc,union,unionnc,98685.0
28114,nc,cleveland,clevelandnc,50519.0
28115,nc,iredell,iredellnc,79750.0
28117,nc,iredell,iredellnc,79750.0
28120,nc,gaston,gastonnc,69661.0
28123,nc,iredell,iredellnc,79750.0
28124,nc,cabarrus,cabarrusnc,78726.0
28125,nc,rowan,rowannc,62377.0
28126,nc,mecklenburg,mecklenburgnc,89684.0
28130,nc,mecklenburg,mecklenburgnc,89684.0
28134,nc,mecklenburg,mecklenburgnc,89684.0
28136,nc,cleveland,clevelandnc,50519.0
28138,nc,rowan,rowannc,62377.0
28139,nc,rutherford,rutherfordnc,46400.0
28144,nc,rowan,rowannc,62377.0
28145,nc,rowan,rowannc,62377.0
28146,nc,rowan,rowannc,62377.0
28147,nc,rowan,rowannc,62377.0
28150,nc,cleveland,clevelandnc,50519.0
28151,nc,cleveland,clevelandnc,50519.0
28152,nc,cleveland,clevelandnc,50519.0
28159,nc,rowan,rowannc,62377.0
28160,nc,rutherford,rutherfordnc,46400.0
28164,nc,gaston,gastonnc,69661.0
28166,nc,iredell,iredellnc,79750.0
28167,nc,rutherford,rutherfordnc,46400.0
28168,nc,lincoln,lincolnnc,67290.0
28169,nc,cleveland,clevelandnc,50519.0
28173,nc,union,unionnc,98685.0
28174,nc,union,unionnc,98685.0
28201,nc,mecklenburg,mecklenburgnc,89684.0
28202,nc,mecklenburg,mecklenburgnc,89684.0
28203,nc,mecklenburg,mecklenburgnc,89684.0
28204,nc,mecklenburg,mecklenburgnc,89684.0
28205,nc,mecklenburg,mecklenburgnc,89684.0
28206,nc,mecklenburg,mecklenburgnc,89684.0
28207,nc,mecklenburg,mecklenburgnc,89684.0
28208,nc,mecklenburg,mecklenburgnc,89684.0
28209,nc,mecklenburg,mecklenburgnc,89684.0
28210,nc,mecklenburg,mecklenburgnc,89684.0
28211,nc,mecklenburg,mecklenburgnc,89684.0
28212,nc,mecklenburg,mecklenburgnc,89684.0
28213,nc,mecklenburg,mecklenburgnc,89684.0
28214,nc,mecklenburg,mecklenburgnc,89684.0
28215,nc,mecklenburg,mecklenburgnc,89684.0
28216,nc,mecklenburg,mecklenburgnc,89684.0
28217,nc,mecklenburg,mecklenburgnc,89684.0
28218,nc,mecklenburg,mecklenburgnc,89684.0
28219,nc,mecklenburg,mecklenburgnc,89684.0
28220,nc,mecklenburg,mecklenburgnc,89684.0
28221,nc,mecklenburg,mecklenburgnc,89684.0
28222,nc,mecklenburg,mecklenburgnc,89684.0
28223,nc,mecklenburg,mecklenburgnc,89684.0
28224,nc,mecklenburg,mecklenburgnc,89684.0
28225,nc,mecklenburg,mecklenburgnc,89684.0
28226,nc,mecklenburg,mecklenburgnc,89684.0
28227,nc,mecklenburg,mecklenburgnc,89684.0
28228,nc,mecklenburg,mecklenburgnc,89684.0
28229,nc,mecklenburg,mecklenburgnc,89684.0
28230,nc,mecklenburg,mecklenburgnc,89684.0
28231,nc,mecklenburg,mecklenburgnc,89684.0
28232,nc,mecklenburg,mecklenburgnc,89684.0
28233,nc,mecklenburg,mecklenburgnc,89684.0
28234,nc,mecklenburg,mecklenburgnc,89684.0
28235,nc,mecklenburg,mecklenburgnc,89684.0
28236,nc,mecklenburg,mecklenburgnc,89684.0
28237,nc,mecklenburg,mecklenburgnc,89684.0
28240,nc,mecklenburg,mecklenburgnc,89684.0
28241,nc,mecklenburg,mecklenburgnc,89684.0
28242,nc,mecklenburg,mecklenburgnc,89684.0
28243,nc,mecklenburg,mecklenburgnc,89684.0
28244,nc,mecklenburg,mecklenburgnc,89684.0
28246,nc,mecklenburg,mecklenburgnc,89684.0
28247,nc,mecklenburg,mecklenburgnc,89684.0
28250,nc,mecklenburg,mecklenburgnc,89684.0
28253,nc,mecklenburg,mecklenburgnc,89684.0
28254,nc,mecklenburg,mecklenburgnc,89684.0
28255,nc,mecklenburg,mecklenburgnc,89684.0
28256,nc,mecklenburg,mecklenburgnc,89684.0
28258,nc,mecklenburg,mecklenburgnc,89684.0
28260,nc,mecklenburg,mecklenburgnc,89684.0
28261,nc,mecklenburg,mecklenburgnc,89684.0
28262,nc,mecklenburg,mecklenburgnc,89684.0
28265,nc,mecklenburg,mecklenburgnc,89684.0
28266,nc,mecklenburg,mecklenburgnc,89684.0
28269,nc,mecklenburg,mecklenburgnc,89684.0
28270,nc,mecklenburg,mecklenburgnc,89684.0
28272,nc,mecklenburg,mecklenburgnc,89684.0
28273,nc,mecklenburg,mecklenburgnc,89684.0
28274,nc,mecklenburg,mecklenburgnc,89684.0
28275,nc,mecklenburg,mecklenburgnc,89684.0
28277,nc,mecklenburg,mecklenburgnc,89684.0
28278,nc,mecklenburg,mecklenburgnc,89684.0
28280,nc,mecklenburg,mecklenburgnc,89684.0
28281,nc,mecklenburg,mecklenburgnc,89684.0
28282,nc,mecklenburg,mecklenburgnc,89684.0
28283,nc,mecklenburg,mecklenburgnc,89684.0
28284,nc,mecklenburg,mecklenburgnc,89684.0
28285,nc,mecklenburg,mecklenburgnc,89684.0
28286,nc,mecklenburg,mecklenburgnc,89684.0
28287,nc,mecklenburg,mecklenburgnc,89684.0
28288,nc,mecklenburg,mecklenburgnc,89684.0
28289,nc,mecklenburg,mecklenburgnc,89684.0
28290,nc,mecklenburg,mecklenburgnc,89684.0
28296,nc,mecklenburg,mecklenburgnc,89684.0
28297,nc,mecklenburg,mecklenburgnc,89684.0
28299,nc,mecklenburg,mecklenburgnc,89684.0
28301,nc,cumberland,cumberlandnc,57267.0
28302,nc,cumberland,cumberlandnc,57267.0
28303,nc,cumberland,cumberlandnc,57267.0
28304,nc,cumberland,cumberlandnc,57267.0
28305,nc,cumberland,cumberlandnc,57267.0
28306,nc,cumberland,cumberlandnc,57267.0
28307,nc,cumberland,cumberlandnc,57267.0
28308,nc,cumberland,cumberlandnc,57267.0
28309,nc,cumberland,cumberlandnc,57267.0
28310,nc,cumberland,cumberlandnc,57267.0
28311,nc,cumberland,cumberlandnc,57267.0
28314,nc,cumberland,cumberlandnc,57267.0
28315,nc,moore,moorenc,72904.0
28319,nc,robeson,robesonnc,47961.0
28323,nc,harnett,harnettnc,62276.0
28326,nc,moore,moorenc,72904.0
28327,nc,moore,moorenc,72904.0
28331,nc,cumberland,cumberlandnc,57267.0
28333,nc,wayne,waynenc,58296.0
28334,nc,harnett,harnettnc,62276.0
28335,nc,harnett,harnettnc,62276.0
28339,nc,harnett,harnettnc,62276.0
28340,nc,robeson,robesonnc,47961.0
28342,nc,cumberland,cumberlandnc,57267.0
28344,nc,cumberland,cumberlandnc,57267.0
28348,nc,cumberland,cumberlandnc,57267.0
28350,nc,moore,moorenc,72904.0
28356,nc,cumberland,cumberlandnc,57267.0
28357,nc,robeson,robesonnc,47961.0
28358,nc,robeson,robesonnc,47961.0
28359,nc,robeson,robesonnc,47961.0
28360,nc,robeson,robesonnc,47961.0
28362,nc,robeson,robesonnc,47961.0
28364,nc,robeson,robesonnc,47961.0
28365,nc,wayne,waynenc,58296.0
28368,nc,harnett,harnettnc,62276.0
28369,nc,robeson,robesonnc,47961.0
28370,nc,moore,moorenc,72904.0
28371,nc,robeson,robesonnc,47961.0
28372,nc,robeson,robesonnc,47961.0
28373,nc,moore,moorenc,72904.0
28374,nc,moore,moorenc,72904.0
28375,nc,robeson,robesonnc,47961.0
28377,nc,robeson,robesonnc,47961.0
28378,nc,robeson,robesonnc,47961.0
28383,nc,robeson,robesonnc,47961.0
28384,nc,robeson,robesonnc,47961.0
28386,nc,robeson,robesonnc,47961.0
28387,nc,moore,moorenc,72904.0
28388,nc,moore,moorenc,72904.0
28390,nc,cumberland,cumberlandnc,57267.0
28391,nc,cumberland,cumberlandnc,57267.0
28394,nc,moore,moorenc,72904.0
28395,nc,cumberland,cumberlandnc,57267.0
28401,nc,new hanover,new hanovernc,70803.0
28402,nc,new hanover,new hanovernc,70803.0
28403,nc,new hanover,new hanovernc,70803.0
28404,nc,brunswick,brunswicknc,66132.0
28405,nc,new hanover,new hanovernc,70803.0
28406,nc,new hanover,new hanovernc,70803.0
28407,nc,new hanover,new hanovernc,70803.0
28408,nc,new hanover,new hanovernc,70803.0
28409,nc,new hanover,new hanovernc,70803.0
28410,nc,new hanover,new hanovernc,70803.0
28411,nc,new hanover,new hanovernc,70803.0
28412,nc,new hanover,new hanovernc,70803.0
28420,nc,brunswick,brunswicknc,66132.0
28422,nc,brunswick,brunswicknc,66132.0
28428,nc,new hanover,new hanovernc,70803.0
28429,nc,new hanover,new hanovernc,70803.0
28445,nc,onslow,onslownc,56900.0
28449,nc,new hanover,new hanovernc,70803.0
28451,nc,brunswick,brunswicknc,66132.0
28452,nc,brunswick,brunswicknc,66132.0
28459,nc,brunswick,brunswicknc,66132.0
28460,nc,onslow,onslownc,56900.0
28461,nc,brunswick,brunswicknc,66132.0
28462,nc,brunswick,brunswicknc,66132.0
28465,nc,brunswick,brunswicknc,66132.0
28467,nc,brunswick,brunswicknc,66132.0
28468,nc,brunswick,brunswicknc,66132.0
28469,nc,brunswick,brunswicknc,66132.0
28470,nc,brunswick,brunswicknc,66132.0
28479,nc,brunswick,brunswicknc,66132.0
28480,nc,new hanover,new hanovernc,70803.0
28511,nc,carteret,carteretnc,64471.0
28512,nc,carteret,carteretnc,64471.0
28513,nc,pitt,pittnc,62944.0
28516,nc,carteret,carteretnc,64471.0
28519,nc,craven,cravennc,67148.0
28520,nc,carteret,carteretnc,64471.0
28523,nc,craven,cravennc,67148.0
28524,nc,carteret,carteretnc,64471.0
28526,nc,craven,cravennc,67148.0
28527,nc,craven,cravennc,67148.0
28528,nc,carteret,carteretnc,64471.0
28530,nc,pitt,pittnc,62944.0
28531,nc,carteret,carteretnc,64471.0
28532,nc,craven,cravennc,67148.0
28533,nc,craven,cravennc,67148.0
28539,nc,onslow,onslownc,56900.0
28540,nc,onslow,onslownc,56900.0
28541,nc,onslow,onslownc,56900.0
28542,nc,onslow,onslownc,56900.0
28543,nc,onslow,onslownc,56900.0
28544,nc,onslow,onslownc,56900.0
28545,nc,onslow,onslownc,56900.0
28546,nc,onslow,onslownc,56900.0
28547,nc,onslow,onslownc,56900.0
28553,nc,carteret,carteretnc,64471.0
28557,nc,carteret,carteretnc,64471.0
28560,nc,craven,cravennc,67148.0
28561,nc,craven,cravennc,67148.0
28562,nc,craven,cravennc,67148.0
28563,nc,craven,cravennc,67148.0
28564,nc,craven,cravennc,67148.0
28570,nc,carteret,carteretnc,64471.0
28574,nc,onslow,onslownc,56900.0
28575,nc,carteret,carteretnc,64471.0
28577,nc,carteret,carteretnc,64471.0
28578,nc,wayne,waynenc,58296.0
28579,nc,carteret,carteretnc,64471.0
28581,nc,carteret,carteretnc,64471.0
28582,nc,carteret,carteretnc,64471.0
28584,nc,onslow,onslownc,56900.0
28586,nc,craven,cravennc,67148.0
28589,nc,carteret,carteretnc,64471.0
28590,nc,pitt,pittnc,62944.0
28594,nc,carteret,carteretnc,64471.0
28601,nc,catawba,catawbanc,65599.0
28602,nc,catawba,catawbanc,65599.0
28603,nc,catawba,catawbanc,65599.0
28606,nc,wilkes,wilkesnc,51346.0
28609,nc,catawba,catawbanc,65599.0
28610,nc,catawba,catawbanc,65599.0
28611,nc,caldwell,caldwellnc,50001.0
28612,nc,burke,burkenc,51815.0
28613,nc,catawba,catawbanc,65599.0
28619,nc,burke,burkenc,51815.0
28621,nc,surry,surrync,59268.0
28624,nc,wilkes,wilkesnc,51346.0
28625,nc,iredell,iredellnc,79750.0
28628,nc,burke,burkenc,51815.0
28630,nc,caldwell,caldwellnc,50001.0
28633,nc,caldwell,caldwellnc,50001.0
28634,nc,iredell,iredellnc,79750.0
28635,nc,wilkes,wilkesnc,51346.0
28637,nc,burke,burkenc,51815.0
28638,nc,caldwell,caldwellnc,50001.0
28641,nc,burke,burkenc,51815.0
28645,nc,caldwell,caldwellnc,50001.0
28647,nc,burke,burkenc,51815.0
28649,nc,wilkes,wilkesnc,51346.0
28650,nc,catawba,catawbanc,65599.0
28651,nc,wilkes,wilkesnc,51346.0
28654,nc,wilkes,wilkesnc,51346.0
28655,nc,burke,burkenc,51815.0
28656,nc,wilkes,wilkesnc,51346.0
28658,nc,catawba,catawbanc,65599.0
28659,nc,wilkes,wilkesnc,51346.0
28660,nc,iredell,iredellnc,79750.0
28661,nc,caldwell,caldwellnc,50001.0
28665,nc,wilkes,wilkesnc,51346.0
28666,nc,burke,burkenc,51815.0
28667,nc,caldwell,caldwellnc,50001.0
28669,nc,wilkes,wilkesnc,51346.0
28670,nc,wilkes,wilkesnc,51346.0
28671,nc,burke,burkenc,51815.0
28673,nc,catawba,catawbanc,65599.0
28674,nc,wilkes,wilkesnc,51346.0
28676,nc,surry,surrync,59268.0
28677,nc,iredell,iredellnc,79750.0
28680,nc,burke,burkenc,51815.0
28682,nc,catawba,catawbanc,65599.0
28683,nc,wilkes,wilkesnc,51346.0
28685,nc,wilkes,wilkesnc,51346.0
28687,nc,iredell,iredellnc,79750.0
28688,nc,iredell,iredellnc,79750.0
28689,nc,iredell,iredellnc,79750.0
28690,nc,burke,burkenc,51815.0
28697,nc,wilkes,wilkesnc,51346.0
28699,nc,iredell,iredellnc,79750.0
28701,nc,buncombe,buncombenc,68923.0
28704,nc,buncombe,buncombenc,68923.0
28709,nc,buncombe,buncombenc,68923.0
28710,nc,henderson,hendersonnc,68263.0
28711,nc,buncombe,buncombenc,68923.0
28715,nc,buncombe,buncombenc,68923.0
28720,nc,rutherford,rutherfordnc,46400.0
28724,nc,henderson,hendersonnc,68263.0
28726,nc,henderson,hendersonnc,68263.0
28727,nc,henderson,hendersonnc,68263.0
28728,nc,buncombe,buncombenc,68923.0
28729,nc,henderson,hendersonnc,68263.0
28730,nc,buncombe,buncombenc,68923.0
28731,nc,henderson,hendersonnc,68263.0
28732,nc,henderson,hendersonnc,68263.0
28735,nc,henderson,hendersonnc,68263.0
28739,nc,henderson,hendersonnc,68263.0
28742,nc,henderson,hendersonnc,68263.0
28746,nc,rutherford,rutherfordnc,46400.0
28748,nc,buncombe,buncombenc,68923.0
28757,nc,buncombe,buncombenc,68923.0
28758,nc,henderson,hendersonnc,68263.0
28760,nc,henderson,hendersonnc,68263.0
28770,nc,buncombe,buncombenc,68923.0
28776,nc,buncombe,buncombenc,68923.0
28778,nc,buncombe,buncombenc,68923.0
28784,nc,henderson,hendersonnc,68263.0
28787,nc,buncombe,buncombenc,68923.0
28790,nc,henderson,hendersonnc,68263.0
28791,nc,henderson,hendersonnc,68263.0
28792,nc,henderson,hendersonnc,68263.0
28793,nc,henderson,hendersonnc,68263.0
28801,nc,buncombe,buncombenc,68923.0
28802,nc,buncombe,buncombenc,68923.0
28803,nc,buncombe,buncombenc,68923.0
28804,nc,buncombe,buncombenc,68923.0
28805,nc,buncombe,buncombenc,68923.0
28806,nc,buncombe,buncombenc,68923.0
28810,nc,buncombe,buncombenc,68923.0
28813,nc,buncombe,buncombenc,68923.0
28814,nc,buncombe,buncombenc,68923.0
28815,nc,buncombe,buncombenc,68923.0
28816,nc,buncombe,buncombenc,68923.0
43001,oh,licking,lickingoh,77785.0
43002,oh,franklin,franklinoh,75539.0
43003,oh,delaware,delawareoh,128117.0
43004,oh,franklin,franklinoh,75539.0
43008,oh,licking,lickingoh,77785.0
43010,oh,clark,clarkoh,60848.0
43013,oh,licking,lickingoh,77785.0
43015,oh,delaware,delawareoh,128117.0
43016,oh,franklin,franklinoh,75539.0
43017,oh,franklin,franklinoh,75539.0
43018,oh,licking,lickingoh,77785.0
43021,oh,delaware,delawareoh,128117.0
43023,oh,licking,lickingoh,77785.0
43025,oh,licking,lickingoh,77785.0
43026,oh,franklin,franklinoh,75539.0
43027,oh,licking,lickingoh,77785.0
43030,oh,licking,lickingoh,77785.0
43031,oh,licking,lickingoh,77785.0
43032,oh,delaware,delawareoh,128117.0
43033,oh,licking,lickingoh,77785.0
43035,oh,delaware,delawareoh,128117.0
43046,oh,fairfield,fairfieldoh,81512.0
43054,oh,franklin,franklinoh,75539.0
43055,oh,licking,lickingoh,77785.0
43056,oh,licking,lickingoh,77785.0
43058,oh,licking,lickingoh,77785.0
43061,oh,delaware,delawareoh,128117.0
43062,oh,licking,lickingoh,77785.0
43065,oh,delaware,delawareoh,128117.0
43066,oh,delaware,delawareoh,128117.0
43068,oh,franklin,franklinoh,75539.0
43071,oh,licking,lickingoh,77785.0
43073,oh,licking,lickingoh,77785.0
43074,oh,delaware,delawareoh,128117.0
43080,oh,licking,lickingoh,77785.0
43081,oh,franklin,franklinoh,75539.0
43082,oh,delaware,delawareoh,128117.0
43085,oh,franklin,franklinoh,75539.0
43086,oh,franklin,franklinoh,75539.0
43093,oh,licking,lickingoh,77785.0
43098,oh,licking,lickingoh,77785.0
43101,oh,ross,rossoh,62408.0
43102,oh,fairfield,fairfieldoh,81512.0
43105,oh,fairfield,fairfieldoh,81512.0
43107,oh,fairfield,fairfieldoh,81512.0
43109,oh,franklin,franklinoh,75539.0
43110,oh,fairfield,fairfieldoh,81512.0
43112,oh,fairfield,fairfieldoh,81512.0
43115,oh,ross,rossoh,62408.0
43119,oh,franklin,franklinoh,75539.0
43123,oh,franklin,franklinoh,75539.0
43125,oh,franklin,franklinoh,75539.0
43126,oh,franklin,franklinoh,75539.0
43130,oh,fairfield,fairfieldoh,81512.0
43136,oh,fairfield,fairfieldoh,81512.0
43147,oh,fairfield,fairfieldoh,81512.0
43148,oh,fairfield,fairfieldoh,81512.0
43150,oh,fairfield,fairfieldoh,81512.0
43154,oh,fairfield,fairfieldoh,81512.0
43155,oh,fairfield,fairfieldoh,81512.0
43157,oh,fairfield,fairfieldoh,81512.0
43163,oh,fairfield,fairfieldoh,81512.0
43196,oh,franklin,franklinoh,75539.0
43198,oh,franklin,franklinoh,75539.0
43199,oh,franklin,franklinoh,75539.0
43201,oh,franklin,franklinoh,75539.0
43202,oh,franklin,franklinoh,75539.0
43203,oh,franklin,franklinoh,75539.0
43204,oh,franklin,franklinoh,75539.0
43205,oh,franklin,franklinoh,75539.0
43206,oh,franklin,franklinoh,75539.0
43207,oh,franklin,franklinoh,75539.0
43209,oh,franklin,franklinoh,75539.0
43210,oh,franklin,franklinoh,75539.0
43211,oh,franklin,franklinoh,75539.0
43212,oh,franklin,franklinoh,75539.0
43213,oh,franklin,franklinoh,75539.0
43214,oh,franklin,franklinoh,75539.0
43215,oh,franklin,franklinoh,75539.0
43216,oh,franklin,franklinoh,75539.0
43217,oh,franklin,franklinoh,75539.0
43218,oh,franklin,franklinoh,75539.0
43219,oh,franklin,franklinoh,75539.0
43220,oh,franklin,franklinoh,75539.0
43221,oh,franklin,franklinoh,75539.0
43222,oh,franklin,franklinoh,75539.0
43223,oh,franklin,franklinoh,75539.0
43224,oh,franklin,franklinoh,75539.0
43226,oh,franklin,franklinoh,75539.0
43227,oh,franklin,franklinoh,75539.0
43228,oh,franklin,franklinoh,75539.0
43229,oh,franklin,franklinoh,75539.0
43230,oh,franklin,franklinoh,75539.0
43231,oh,franklin,franklinoh,75539.0
43232,oh,franklin,franklinoh,75539.0
43234,oh,franklin,franklinoh,75539.0
43235,oh,franklin,franklinoh,75539.0
43236,oh,franklin,franklinoh,75539.0
43240,oh,franklin,franklinoh,75539.0
43251,oh,franklin,franklinoh,75539.0
43260,oh,franklin,franklinoh,75539.0
43265,oh,franklin,franklinoh,75539.0
43266,oh,franklin,franklinoh,75539.0
43268,oh,franklin,franklinoh,75539.0
43270,oh,franklin,franklinoh,75539.0
43271,oh,franklin,franklinoh,75539.0
43272,oh,franklin,franklinoh,75539.0
43279,oh,franklin,franklinoh,75539.0
43287,oh,franklin,franklinoh,75539.0
43291,oh,franklin,franklinoh,75539.0
43299,oh,franklin,franklinoh,75539.0
43301,oh,marion,marionoh,54192.0
43302,oh,marion,marionoh,54192.0
43306,oh,marion,marionoh,54192.0
43307,oh,marion,marionoh,54192.0
43314,oh,marion,marionoh,54192.0
43322,oh,marion,marionoh,54192.0
43332,oh,marion,marionoh,54192.0
43335,oh,marion,marionoh,54192.0
43337,oh,marion,marionoh,54192.0
43341,oh,marion,marionoh,54192.0
43342,oh,marion,marionoh,54192.0
43356,oh,marion,marionoh,54192.0
43402,oh,wood,woodoh,78726.0
43403,oh,wood,woodoh,78726.0
43406,oh,wood,woodoh,78726.0
43413,oh,wood,woodoh,78726.0
43414,oh,wood,woodoh,78726.0
43434,oh,lucas,lucasoh,63940.0
43437,oh,wood,woodoh,78726.0
43438,oh,erie,erieoh,73232.0
43441,oh,wood,woodoh,78726.0
43443,oh,wood,woodoh,78726.0
43447,oh,wood,woodoh,78726.0
43450,oh,wood,woodoh,78726.0
43451,oh,wood,woodoh,78726.0
43457,oh,wood,woodoh,78726.0
43460,oh,wood,woodoh,78726.0
43462,oh,wood,woodoh,78726.0
43463,oh,wood,woodoh,78726.0
43465,oh,wood,woodoh,78726.0
43466,oh,wood,woodoh,78726.0
43467,oh,wood,woodoh,78726.0
43504,oh,lucas,lucasoh,63940.0
43511,oh,wood,woodoh,78726.0
43522,oh,wood,woodoh,78726.0
43525,oh,wood,woodoh,78726.0
43528,oh,lucas,lucasoh,63940.0
